,Unnamed: 0,text,label,language
215256,215256,user tunggu serbu onta puja turki,1.0,13
215257,215257,rezimrepresifantiislam lengser jokowi,0.0,13
215258,215258,gua benci sama orang bloon gua ngasih informasi jelas banget hari tanggal waktu tempat terus nanya mana tik acara jam berapa hari apa bgst tololxfxfxxa,1.0,13
215259,215259,user user user user user gw ga mau kasih info ama awardee beasiswa aseng tar dibocorin aussie,0.0,13
215260,215260,user asw gak gw kasih hadiah pulsa lg kl menang lw,1.0,13
215261,215261,rt user bukan main dah ah wkwkwk url,0.0,13
215262,215262,meme nak cilok indo punya dasar malingsia brengsek,1.0,13
215263,215263,nah lo,0.0,13
215264,215264,eh adaaa cek toko belah xfxfxx sorry yaa cuma satu aku inget nonton film klasik indo tokoh kristen lebih banyaknnspiritofdiversity,0.0,13
215265,215265,abraham samad ogah menteri mau calon jadi presiden,0.0,13
215266,215266,user user user kali ga usah undang si adi jd narsum lah kampung,1.0,13
215267,215267,manusia mahluk butuh identitas eksistensi sayang identitas harus asal orisinalitas sadar diri seringkali lekat membabibuta halhal remeh luar diri identitas diri jadi dangkal,0.0,13
215268,215268,esok bentang soal selidik budaya pula dhla tk buat,0.0,13
215269,215269,user iya anjir dah,1.0,13
215270,215270,giring ganesha kagum diktator jokowi,0.0,13
215271,215271,kantorntv nayangin berita driver grab yg ngirim death threat cewek tulinbundo pake suara kecil tai ampe death threat gitu sialnnnnnnkish biasa lu ngomong jorok untung lu ngomongnya pake suara yg kecil,1.0,13
215272,215272,rt user yang mau kirim foto kontol gak nich sange chatsex,1.0,13
215273,215273,user hahagubernur rasa presiden ane sangat bangga,0.0,13
215274,215274,user user user teras saksi bisu masdiennduh khawatir sama ada dicka nih,0.0,13
215275,215275,alhamdulillah moga dr zakir naik lanjut usia allah swt mudah dakwah negara nnumat hindu perlu takut kalau takut makna sudah mula ragu percaya dengan kata anda bayang,0.0,13
215276,215276,akhir anut agama buddha banyak tahu ajar agama islam kristen hindu konghucu like her parents dia yakin semua agama dunia adalah benar ada yg baik buruk ada ajar agama yg,0.0,13
215277,215277,memek perek ken gesekin abs cowok nih mhh,1.0,13
215278,215278,apa masalah nya muara nya tanggung jawab presiden solusi solusi baik turun jokowi,0.0,13
215279,215279,admin tolol partai tololnpartai tolol orang tolol,1.0,13
215280,215280,user user haha iya cacat kaya lo yaa otak gede otak ayam wkwkwk,1.0,13
215281,215281,ritual buka bumibudaya yg laku masy polman pakat langkahlangkah tentu jadwal turun sawah musim tanam gadu tahun syukur hasil panen di oleh kawalpetani user,0.0,13
215282,215282,selamat hari kartini perempuan hebat indonesia maju jkw,0.0,13
215283,215283,presiden sebut tinjau acara ada ditjen bea cukai tema silaturahmi presiden ri guna fasilitas pabean luncur izin online selasa maret,0.0,13
215284,215284,dasar ayat al quran allah akan hilang ilmu kelip mata hilang ilmu rana hilang ulama muka bumi lalu lantik ketua drpd manusia jahil,0.0,13
215285,215285,user cawapres jokowi siapa saya tuju asal bukan bani kampret belah,1.0,13
215286,215286,user user user diamlo cina keparat,1.0,13
215287,215287,user hahahahaha tai cuk,1.0,13
215288,215288,user si brengsek ahok nyata pengecuttakut dimasukkin lapas,1.0,13
215289,215289,adopsi cerdas buat potensi ekonomi digital capai triliun dollar as,0.0,13
215290,215290,ajar desain terus hasil cacat terus sama wn rasa duh kayak naik rollercoaster nxfxfxax,0.0,13
215291,215291,user ngga takut si gebuk sama yg anti aseng,0.0,13
215292,215292,moga ada tindak lanjut lapor nista agama ade armando laku langsung ketua umum fpi kh shobri lubis bareskrim mabes polri gambir jakarta pusat selasa pukul wib perhaps user,0.0,13
215293,215293,user user nulis macam tweet kau biasa kapirun manufikun baubau pki paling ngaku aku pancasila paling ngaku aku indonesiatapi mental mental kachung,1.0,13
215294,215294,user paling jg lagi yg bikin hoaxgak jauh bani kampret,1.0,13
215295,215295,gila sinar light laser rajam hidup orang buat cacat kulit comunity dukun nata endah sign indonesia raya rendah martabat hidup org dgn penuh kenistaaan hidup org media,0.0,13
215296,215296,user emang berani indonesia kan bagi republik rakyat cina,0.0,13
215297,215297,rasa mau gue tampol aja kalo orang asyik maen hp terus temennya bilang autis lo maen hp mulu autis sakit jadi please stop kata autis bahan becandaan,0.0,13
215298,215298,lebih tahun freeport kuasa pihak asing baru masa perintah jokowi pak jonan jadi tri esdm freeport ambil alih saham jonanjos,0.0,13
215299,215299,user user buat film muslim pilih ahok mati di sholatin jamin laris,0.0,13
215300,215300,rt user perintah negara komunis tdk aku pancasila tuhan tidak peduli amanat derita rakyat,0.0,13
215301,215301,mungkin blok cina rusia syarat diri kgb indonesia kerjasama makin yahut url,0.0,13
215302,215302,bamsoet usul pilkada lewat dprd kpk,0.0,13
215303,215303,user hehe malah hasil yg pernah baca dari diskusi sama beberapa teman bkn syiah juga liberal komunisnnislam indonesia sedang dlm himpitan syiah liberal komunisnngitu kalau dapat banyak org kalau gak sal,0.0,13
215304,215304,user user user user tengok cara balas ni cara kitaok tahan asstag diorangncomeonlannmaki hamun bukan matlamat kempen kitaoknnsebab tu pakcik nak hapus bangsaanjing ninnini anjing gtgtgt xfxfxxbcxfx,1.0,13
215305,215305,ada jawab tum icmi apa intelektual muslim mampu berani bahas buka muhammad nabi gadungan,1.0,13
215306,215306,user user aduk aduk jateng kyk dki ga mkn kita dah pandai ajar dr pilkada jakarta,0.0,13
215307,215307,gaya jokowi ken kyk orde baru tpi pki nya malah dibiarin muncul mah bukan gaya orde baru reborn,0.0,13
215308,215308,alhamdulillahsemenjak pak jokowi jadi presidensudah banyak jln tol yg dibanguncontohnya jln tol trans kalimantan jln tol sulawesi tengahjln tol dua daerah pintu gerbang sengaja buat sama itu hasil karya jokowi kok mirip,0.0,13
215309,215309,user pantat balita mulai bopeng y,1.0,13
215310,215310,user user xcxab buaya model baru mulut kebanyakn makan gula,0.0,13
215311,215311,lengser om dpr kan punya kuasa rakyat kalau ndak berani kawal untuk lengser user,0.0,13
215312,215312,catatannngerakan reformasi gera moral rakyat mahasiwa pimpin amien rais dkk produk yg inisiasi distimulir rancang csis elit katolik konglo tionghoa anteknyannreformasi tunggang merekanreformasi,0.0,13
215313,215313,user wkwkkwk mirip jir bera edna ga sipit,0.0,13
215314,215314,pidex yg suka bash tipu lelang acc hidup dulu kek jijik sama jual apps eh sekarang malah yg jual apps v mending lu jilat telapak kaki gue aja dex,1.0,13
215315,215315,sudah tahu kebaji khonghucu pak lukman ada ajar cocok penis istri penggal kafir kan,1.0,13
215316,215316,cina asu httpstcozmbsjaiha,1.0,13
215317,215317,user bunga bangkai,0.0,13
215318,215318,user lu jan bls sendiri kampang,1.0,13
215319,215319,munafik bgt sendiri nyamannmunafik bgt baru putus ngerasa freenini hatibawaannya perasaannpastilah indomie rasa yg tinggal,0.0,13
215320,215320,ehh taik bangsat lo omong elo kayak iwan bopeng yg mo potong leher tni bangsat lo iwan bopeng baekin tni taik lo,1.0,13
215321,215321,gak liat apa kemaren story nya deret gitu jd htrz jangan goblok lah url,1.0,13
215322,215322,user beberapa kali aku ngeliat tellernya lg ngurusin mata uang asing gt cuman aku gatau ngomongnya gimana coba tanya pak satpam aja ambil nomor antri biasa suka pak satpam kok kalo mau ambil nomor,0.0,13
215323,215323,manusia dungu aku agama pandu kitab suci fiksi belaka contoh islam kitab suci alquran sumber firman allah swt alquran anggap fiksi lalu alhadist mau anggap apa si dungu,1.0,13
215324,215324,beltrame edannnyg dulu mau kesininntapi banyak yg kontra xfxfxxaa,1.0,13
215325,215325,rt user user nyata sibuk tambah promosi hoaxnkampret laahnini nomor di daftar user ganbiar ga pxexxa,1.0,13
215326,215326,user user mulut busa lalu muncrat manankarena haus kekuasaankasak kusuk cari salah olah diri mampupadahal congor doang kerja,1.0,13
215327,215327,video ritual hindu bukan gelar india di aceh tarap syariat islam sangat keras,0.0,13
215328,215328,jkw era percuma bangun duit utang semua,0.0,13
215329,215329,user cebong baru netes ngapain dilayanin om,1.0,13
215330,215330,warga baduy selesai ingat tradisi seba pendopo pemkab lebak lanjut temu gubernur banten wahidin halim hari ini sabtu sebabaduy,0.0,13
215331,215331,sekarang kalian lihat sendiri bagaimana rezim ingin jual semua aset bangsa lengser jokowi garuda bangkrut,0.0,13
215332,215332,kepungistana kita lengser org no ina jokowi buat org gk dftr cpns enak dulu dftr cpns mudah skrg tdk buka,0.0,13
215333,215333,user tau gue bank tuh ga deh nukar valuta asing biasa d toko toko yg jual emas gtu adanntpi gtau d bni si,0.0,13
215334,215334,user user user komunis siapa,0.0,13
215335,215335,rt user mau pilih agussylvinanaknya sby keluarga koruptornblusukanahoknberjamaahcoblospecinyau,1.0,13
215336,215336,user wkwkwkkwkw ngakaknnkalo ayah aku gininmama manggil ayah ulang kalinayah ngapain sih manggil mau nete apa,1.0,13
215337,215337,user awal film tayang udah gak spoilernnbacot anjeng,1.0,13
215338,215338,user peluk belakang senyum mau apa hm rasain jari masuk mainin memek mhh elusin tangan,1.0,13
215339,215339,user user user user fiksi sifat imajiner naratif dlm fiksiimajinasi tak hukum wajib percaya jd blh percaya blh sesuai narasi pikir masing orang dlm agama hukum wajib percaya pd firman,0.0,13
215340,215340,kangen edan user user,1.0,13
215341,215341,desadesa indonesia ajar byk positif yg selalu buat ku rindu,0.0,13
215342,215342,bila hg dah giveup pakai seluar panjang haaaa kain batik jugak malam niii panas gila woi,1.0,13
215343,215343,hampir tiap hari stalk ntah la form ndak pandai stop bangkai,1.0,13
215344,215344,cari titik cahaya dlm gelap asa sulit tpi aku yakin aku bisa temu nya insya allah aku sabar dlm cari,0.0,13
215345,215345,kata sandiaga sampah kolong tol labuh ada sejak orde baru,0.0,13
215346,215346,rt user user besar jiwa anies ada besar ego ambisi liat cara kampanye brutal ama sandi,0.0,13
215347,215347,user user kafir bahlul bong xfxfxxxfxfxx,1.0,13
215348,215348,dak bosnyo pusat yg punyo dananyo studio modalnyo bos manager band nyo sampe member band nyo pecah utak galo ontong idak ngrusak fisik samo ekonomi,0.0,13
215349,215349,user user rezim baru xfxfxx rumor deal,0.0,13
215350,215350,user loh kan gaji anggota dprkok apbn sudah sah sendiri tau,0.0,13
215351,215351,kalau begini bagaimana rakyat gak curiga rezim sekarang antiislam pak url,0.0,13
215352,215352,memang msh noob sedih,0.0,13
215353,215353,new post presiden jokowi sorot minim promosi asi games has been published on warta online,0.0,13
215354,215354,user hahaha mcm babi ayat pandai tak otak,1.0,13
215355,215355,gue budek beneran gara gara banyak pake hetset apa gara gara flu,0.0,13
215356,215356,user mana hadiah nya sipit,0.0,13
215357,215357,budaya kamoro sukses pukau publik swiss,0.0,13
215358,215358,user user user asal gk bilang yg mana gpp gituh kalo ngomong semua umat agama bodoh gpp yg penting gk bilang umat islam gituh logika goblokkalo bilang kitab suci malah lebih parah arti hina semua agama k,1.0,13
215359,215359,moga user terus kembang pesat,0.0,13
215360,215360,user iyo pak aku cupu aku noob gak ky awak sng wes master,0.0,13
215361,215361,user duit amp kuasa yg bikin org jadi kamprethaduhhh pdhl dunia cuma tempat singgah bro xexxdxefxbxf,1.0,13
215362,215362,user user banyak kacung kacung yg mulai tampak diri bela majikanya yg china keparat utk di proses hukumkacung cari muka,1.0,13
215363,215363,user user user kira yg bantai budha teroris rohingya bukan manusia,0.0,13
215364,215364,user sebwah ubah jadi titit mentol,1.0,13
215365,215365,user hu uh lama lamakayak sedikit alay gt drama nya wahh expansi ke cina nntn drama nya,0.0,13
215366,215366,pks khawatir jokowi mulai tancap gas buat pilih presiden pkskhawatir url cuma ngomong doang mamam,0.0,13
215367,215367,user pak user bawah dirjen agama dapat mbuat banding posisi tuhan ajar agama,0.0,13
215368,215368,ayuh blok komunis teamrayarusia,0.0,13
215369,215369,user user user ngemeng lu dasar jelas nasrani kafir,1.0,13
215370,215370,user user yaa elaj cebong gak kreatif bgtikut bahasa pakecebong anak kodok nabi lu kan si kodok makanya lu panggil cebong laknat gantipresiden presidenbaru asalbukanjokowi,1.0,13
215371,215371,rt user user prabowo tuh anak pembrontak,0.0,13
215372,215372,user user user user masio aku islam nusantara koen kate lapo jancik matane picek kok sugik iki,1.0,13
215373,215373,orang bego gin kok rekrut jadi kader masih pinter tukang sayurkomemtar nya khan ngga yg berkualitaskelihatan iq nya berapa tinggi kasihan sih bully terus memang sangat oantas bully komentar nya sangat renfah kual,1.0,13
215374,215374,ayo viralkan sangat malu user buat nyata fitnah user warga kampung akuarium ban nyata gubernur dki jkt anies baswedan yg sebut warga tinggal dunia krn tinggal bekas gusur,0.0,13
215375,215375,hati hati modus baru kampanye hitam partai alloh amp partai syaitan unt jatuh lawan politik isu pki gak mempan isu utang negara gak mempan isu negara bubar mental isu isu lain sekarang isu partai alloh amp partai sya,0.0,13
215376,215376,apa barel bom sekarang wilayah kampus udah kena,0.0,13
215377,215377,udik takjub gituuunngileeee canggih ye mobil sekarang asa naek kit reder knight rider starring david haselhoff ngegas ngerem sendiri,1.0,13
215378,215378,alhamdulillah ikhtiar sama jadi rinjani geopark dunia wujud tahun,0.0,13
215379,215379,ab cinta ketengangan olahraga,0.0,13
215380,215380,mama orang ntt,0.0,13
215381,215381,user eh muka merah tu tak dpt cendol bukan la setan cuaca skrg ni panas,1.0,13
215382,215382,tuju bahasa saja umpama yg dekat al quran pedoman tuntun pandu utk umat islam jalan koridor agama,0.0,13
215383,215383,user nunggu reaksi si denny siregar stelah cita cita penjara hrs tinggal kenang dasar dungu,1.0,13
215384,215384,user user semua pernah percaya yg negara suatu hari akan jajah rana dapat kespembubaran sistem beraja negara kini jadi negara republik komunis padahal negara jaja,0.0,13
215385,215385,user user matane aku moh aku kafir wkwkwk,0.0,13
215386,215386,lakilaki pakai cincin tengkorak sepatu warna putih tahi lalat dagu perempuan mata sipit rambut panjang manis senyum sederhana cinta turut buat aku bahagia,0.0,13
215387,215387,user user temenku jg punya temen china yg sering main sama fans yg punya mata dimanamana gitu deh mau aku kenalin eh tp kalo tau apa gt diem ae sih ga bikin thread gin kek si mba muach gabisa deh,0.0,13
215388,215388,wargapribumiasli nyata tenaga ilegal tka sdh rambah seluruh pelosok nusantara masuk ntbnnwaspadalah waspadalahnngergaji ngantipresiden url,0.0,13
215389,215389,user user yaaaa udah tau kau keluarga onta dongok mak kau prk gerwani bpk kau kuda wowok ngeeooahahahaaaaaaa xfxfxaxaxfxfxaxaxfxfxaxaxfxfxxaxfxfxxa,1.0,13
215390,215390,lengser jokowi krn bukan telah banyak langgar tentu perundangundangantapi tak becus kelola negara,0.0,13
215391,215391,user paling belakang apa yg mutakhir hahahah yg paling dekat kemuncylannya lahir lo islam apa agama kafir kok bilang paling belakang paling depan ituuu paling dekat ko ko aja yg ngebangkang,1.0,13
215392,215392,user lebih baik jokowi yg mundur,0.0,13
215393,215393,user user user klo bajak facebook buwat penting politik stuju bangt facebook blokir semua se indonesiabagus bangt mending blokirdari masyarakat indonesia yg rugikanskarang kan musim taun nya politikmaw,0.0,13
215394,215394,jenis pisang varietas baru,0.0,13
215395,215395,lanjut kalau aher istri satu kan iya om om yg kalau yang di ilc kemarin yang mau ganti presiden dr mardani iya istri satu yg nanya kalau ketua pks presiden pks istri s,0.0,13
215396,215396,sebaikbaik ilmu ilmu iring rasa takut allah syaikh ibn athaillah kitab alhikam ilmu milik allah pasti semua manfaat bajar disiplin ilmu adab insyaallah ada berkat teruta,0.0,13
215397,215397,sulit yakin monyet apel lebih manis pisang,0.0,13
215398,215398,dah habis story time atok datang cerita pasal masa askar dulu perang komunis alam bom tembak semua tidur hutan askar dulu xfxfxxxfxfxxnnproud of you atok salute xfxfxx,0.0,13
215399,215399,allahu akbar ane benar bangga haru suara rakyat adlh suara tuhan user salah satu berkah tuhan pernah punya bk soehartobjh user yg hormat dunia prestasi yg dunia,0.0,13
215400,215400,user antek aseng komunis kapitalis,0.0,13
215401,215401,user user user user user user user user yg gubernur lama banyak direcokin demo demo orang bodoh yg pake surbanlah gubernur yg sekarang bulan ngapain ajacuma ongkang kantor ka,1.0,13
215402,215402,trimakasih allah engkau tlah tunjuk besar engkau tlah buka mata hati yg buta krn cintatrimakasih tuhan engkau tolong,0.0,13
215403,215403,user ah nama memang aneh sih pikir asing tanggap sembari memanggutmanggutkan kepalanntawa ringan luncur lihat respons gemas candy sadar tangan ulur usak surai sang puan,0.0,13
215404,215404,tahu andanndengan ajak org kawan adik adik dara mara jiran taman beli psk jemaah sama akan psk cara percuma shjnnpromosi ni tamatxexxa url,0.0,13
215405,215405,prof user bahas fiksi yg singgung agama tentu tetiba ramai nista tp bu suk yg jelas rendah azan hijab syariat islam gk koar situ sehat ilcjokowiprabowoberbalaspantun,0.0,13
215406,215406,user user yaa kalo dalem nya org bejat semua susah buat bangkit,1.0,13
215407,215407,masyarakat hari sudah jadi sastrawan lestari budaya yg dulu pernah hilang buka mata kepala calon pilih pimpin bangsa,0.0,13
215408,215408,ngocok memek enak kali,1.0,13
215409,215409,rt user ayohbangsa indonesia sih etnis cina perompak aset negara,0.0,13
215410,215410,user iya tdi cacad,0.0,13
215411,215411,user najis kuping gajah thailand belagu bgt,1.0,13
215412,215412,dispensasi bukan upaya kristen untuk baptis jadi katolik teknis orang ikut ajar lama minimal tahun tahap nikah tak buat orang merta katolik,0.0,13
215413,215413,tuju sayaklau ahok gelar santri hormat santri hormat babi url,1.0,13
215414,215414,user aduh mau eek,0.0,13
215415,215415,rt user si cantik jago ngemut alias nyepong kontol toketnya liat jadi bikin sange ken dong kontol kaya gitu xexxa,1.0,13
215416,215416,budaya kota solo,0.0,13
215417,215417,user user user user user user user sampah,1.0,13
215418,215418,user udh tau kok pasu nasi bungkusyg kasihan mereka yg rasa dki skrgbuat yg dki harap bersabarini coba wkwkwk,0.0,13
215419,215419,user user iye hakim garis xfxfxx apa yg mau ditabayunin beliau yg tipe dgnya ilmu gak cuma nol minus malah cuma harap islam gak ganggu aja umat gak adu domba ken punya pimpin beres kaga,0.0,13
215420,215420,rt user iklanahokjahat bikin darah didih bangsat penuh propaganda emang lo kira islam radikal kalau mau,1.0,13
215421,215421,jokowi anti islam akn usung lawanlawan politik buzzer rezim,0.0,13
215422,215422,user nyinyir trussss dasar grup onta,1.0,13
215423,215423,fix harus ngikutin pd um antek antek selesai,0.0,13
215424,215424,dedi mulyadi tidak tinggal identitas daerah jawa barat rupa wilayah kaya budaya mulai cirebon sunda galuh sunda betawi budaya hbdkangdedi,0.0,13
215425,215425,user user user user pki gerwani pemuda rakyat baperki tanda mulai nampak bangkit apa diam xfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfx,0.0,13
215426,215426,koruptor pribumi yg suruh kabur tangkap contoh nazarudin info tangkap bocor kpk nazar dgn imbal usd jutannlalu jabat polda antar kawal nazar naik pesawat akhir cerita di kolombia nnitulah kpk nnbejat,1.0,13
215427,215427,user bwahahhahahagw demen klo dah liat cebong ngamukxfxfxxxfxfxxxfxfxxkhas cebong banget kalah debat ngamuk ngamukcung kacungxfxfxxdngantipresidenkacung,1.0,13
215428,215428,situ antek komunis url,0.0,13
215429,215429,rt user mantap bgt bro nudah ganteng pake dasi doyan ngentot lagixfxfxdxcxfxfxdxcnxfxfxxbxfxfxxa xfxfxxnnrt like amp follownn gayvid gaysex gayvideo nnuserxexxa,1.0,13
215430,215430,rt user ahokpastitumbang fakta bilang fitnahndebatfinalpilkadajkt,0.0,13
215431,215431,orang yg bangga pake kw tuh ibarat pacar ama banci nganggep banci cewe beneran url,1.0,13
215432,215432,ayo adakan referendum bubar dpr ri kpk,0.0,13
215433,215433,user user maju kamu ngatain mama aku bolot,1.0,13
215434,215434,registrasi kartu sim daftar pilih pilkada juni cek lho nyoblos lho,0.0,13
215435,215435,emang kalau salah udah jadi budaya apaapa selalu dibodoamatin udh jadi yg biasa haha moga sukses jalan masingmasing,0.0,13
215436,215436,user user totol ketemu tolol,1.0,13
215437,215437,statemen pak user ttg kartu kredit jadi bahan nyinyir baru krn sblmnya bu smi bilang utang ln spt kartu kredit,0.0,13
215438,215438,gubernur dki shalat jumat sama erdogan,0.0,13
215439,215439,dina islam mh nikah teh teu ribet ngan diperasulit ku jelemanatong gengsi tong hayang kapuji jelema lamun sederhana lewih loba berkahna,0.0,13
215440,215440,user coba gereja katholik pake air suci xfxfxx,0.0,13
215441,215441,idiot bet dah si bang luk url,1.0,13
215442,215442,halo pak presiden user ibu marni beliau orang ibu yg anak jadi korban salah tangkap siksa polisi ma putus anak salah pn jakarta selatan putus negara salah harus bayar,0.0,13
215443,215443,user user penting nasional ngomong sama ember sono ngomong gak punya data cm modal congor ama ludah nenek bunting bisa,1.0,13
215444,215444,rtn warga baduy selesai ingat tradisi seba pendopo pemkab lebak lanjut temu gubernur banten wahidin halim hari sabtu sebabaduy,0.0,13
215445,215445,nama pancing konflik horizontal kalo polisi biar bagi itu waktu lengser jokowi indonesia hancur,0.0,13
215446,215446,lapar saat hidup mewah suriah hidup sengsara sama islam muhammad bejad percaya nabi,1.0,13
215447,215447,rt user user hmm ga jadinnah gue ngakak kampret,1.0,13
215448,215448,user user wkwkwkwk tai ociynociy kangen sama junevnjangan jahat sama ka jendeuknnngesend memennciy jangan nyebut mulundasar jomblonociy udah move onnndah hehehe,1.0,13
215449,215449,user nyata dapat bukan fitnah kena asah tajam sebab realitinya pantai timur je kuat negeri agama prioriti ada tambah isu kos sara hidup ekonomi pon orang ambik kira kat pantai timur xpe laa kerja dok banyok pon,0.0,13
215450,215450,tomohon rupa pusat ajar agama kristen katolik tempat khusus doa meditasi sebut bukit kasih buah tempat suci indah tenang tomohoninternationalflowerfestivalnnhen,0.0,13
215451,215451,info terupdate beritaberita ekonomi bisnis uang perban,0.0,13
215452,215452,user banding rezim sbelum nyasebuah lompat yg sangat sangat besarnnbneran banyak yg di perbaikinyg utama masalah hukum,0.0,13
215453,215453,pake kacamata mata sipit tenggelam tida yha,0.0,13
215454,215454,rt user user kalau mundur mungkin besar tak mau rasa benar kalau pecat untung pak gatot betul gak lus,0.0,13
215455,215455,maju lu sini anjing,1.0,13
215456,215456,user lu kata titittititnya tamasya tae ah xfxfxx,1.0,13
215457,215457,karna alas ekonomi orang kakek tega curi buku ekonomi milik cucu,0.0,13
215458,215458,user jam jalan bang di sini adem xfxfxxcnnwkwkwk naik onta xfxfxaxa,0.0,13
215459,215459,user kalo kamu noob peluang disakitin nya lebih gede si,0.0,13
215460,215460,user udah kayak onta aja haha,0.0,13
215461,215461,user pak user harap kemagama mau gelar diskusi buka adab sy siap beri jelas,0.0,13
215462,215462,user telah tanya teman arti kidu aku tau jawab kidu adalah udik wkwk,0.0,13
215463,215463,user user dasar culun plongo,1.0,13
215464,215464,user user user tetap hati hati syiah musuh sahabat itu udah fakta lihat kondisi suriah lihat hubung dekat dengan rusia komunis china,0.0,13
215465,215465,temu presiden jokowi ulama jawa barat user,0.0,13
215466,215466,bila anies minta jadi capres prabowo beliau bukan amanah beri amanah lebih besar saat beliau kandidat bagus damping prabowonn zeng wei jian aktivis kalang tionghoa,0.0,13
215467,215467,tumbangkanjokowiradikal lengser jokowi,0.0,13
215468,215468,user wkwkkwkw ditutupin sama taplak meja ay biar gak ketauanxfxfxx,0.0,13
215469,215469,tni seru nonton s perintah sekarang pro komunis pki,0.0,13
215470,215470,stadion rupa saksi bisu pagelaran sepak bola indonesia stadion bagi besar milik masjid ibadah umat islam,0.0,13
215471,215471,user bukti kampus rakyat kampus mu ngkin ga pikir jamban,0.0,13
215472,215472,karna ga punya program modal bacot doang,1.0,13
215473,215473,mana ulatulat bangkai mati api padam tiap orang garam api mrk,0.0,13
215474,215474,kalian semua sepi kamu ajar betapa hangat nya milik temanteman fairy tai,0.0,13
215475,215475,user user user makasih aku memang unik ga kaya armeries udik,1.0,13
215476,215476,buku biografi alfian ibrahim luncur,0.0,13
215477,215477,user cebong kanan tetap ngotot cawapres pak prabowo dari kalang kek cebong kiri,1.0,13
215478,215478,buah betul kristen syriac arabislam pakai sebut alah allah yg sama punya bukti literatur pd syriac tp pada arabislam,0.0,13
215479,215479,perilaku si babi user memang benci dgn bau islam cocok dgn ahok user,1.0,13
215480,215480,brengsek ni orang tua taubateps,1.0,13
215481,215481,kok cuma cina non muslim yg bantai tuh si user jg cina usir jg dong,0.0,13
215482,215482,user menteri pak de klas otak tumpul bacot congor kambiang gadang,1.0,13
215483,215483,user pak user muhammad naik buraq mekah yerusalem dongeng naik apa ibrahim mekah,0.0,13
215484,215484,user user sedang nahan eek,0.0,13
215485,215485,benowo budaya papua filosofi konsep adalah bendera merah putih bendera indonesia dapat satu bas ribu pulau agam budaya ada indonesia mencintaikaryaanakbangsa,0.0,13
215486,215486,bang adi pernah bilang niat ganti presiden tentu dulu siapa lawan pak jokowi nbaru adu program,0.0,13
215487,215487,saban mau nulis fiksi monyet selalu bayang kucing piara monyet gak miara monyet,0.0,13
215488,215488,cium bau bau pecun url,1.0,13
215489,215489,user user kalo scr geografis iya tpi dlm sepakbola itali msk dlm negara yg sepakbola n ekonomi ny maju makanya blang eropa barat klo eropa timur identified ny dr negara bekas paham komunis,0.0,13
215490,215490,fakultas ekonomi universitas trisakti jl kyai tapa no rtrw tomang grogol tambur kota jakarta barat daerah khusus ibukota jakarta,0.0,13
215491,215491,anak smp aja pacar nonton anak kuliah pacar sama laptop,0.0,13
215492,215492,geng liberal komunis selalu kata komunisme benar tak amal laginnpernah dengar geng fasis sosialis nasional selalu komplen kata ideologi pegang benar tak amal,0.0,13
215493,215493,user utk panti kemudian tak lacak lama bahkan kalau bom si bocah tetap tidur nyenyak xfxfxaxa,0.0,13
215494,215494,kok psk hasil mengalahkanmemulangkan atlet jepang ga kasih bonus mnnuser,0.0,13
215495,215495,eh bodoh la porn acc jangan follow,1.0,13
215496,215496,user user user paham ga strategi picu overheating ekonomi inflas,0.0,13
215497,215497,user ngebunuh musuh ngebunuh minion ngebunuh turtle ngebunuh monster hutan assist ngancurin turret dllnnambil lu kata ml atm wkwkwkw kampret xd,1.0,13
215498,215498,user astagfirllohsemakin parah rezim kini,0.0,13
215499,215499,user user minyak merek kalajengking bukan racun kalajengking dungu kok pelihara,1.0,13
215500,215500,user user user daruratduniaperadilanindonesia adil negeti jadi tempat ajang benci sara si dakwa iman hakim bukan iman ringan hukum beda agama hukum berat berat sogok pake duit adil indo,1.0,13
215501,215501,minta kader pkb ikut pilkada tak lupa daya produktifitas tanam kopi daerah sangkut program kerja kelak minumkopiindonesia,0.0,13
215502,215502,qaumi ekjayati conference jamiat ul ulama e hind ki public meeting se barrister asad uddin owaisi,0.0,13
215503,215503,user user tenggelam rezim yg kuasa saad serta partai usung,0.0,13
215504,215504,ppp soal hayat percaya masuk kolom agama ktp pppsempurna romahurmuziy,0.0,13
215505,215505,jimin ganteng banget bangkai,1.0,13
215506,215506,rt user mmg otoriter bukti user selalu ott pdhal dri partai politik sendiri byk user user tangkap smua,0.0,13
215507,215507,user guru kimia w dlu rumus emang begini jangan nanya org banyak nanya tar jadi ateisnnapa hubung bambang,0.0,13
215508,215508,user mls aku dduk kl xleh aku org kg budaya kg dduk kl xleh budaya hebat sngt naik seram aku,0.0,13
215509,215509,user edan didinya euy madep top,1.0,13
215510,215510,selamat tuju eue yg halal bray user user,1.0,13
215511,215511,islam islam ga perlu islam tambah embel islam nusantara nnanti temen harus pake embel katolik nusantara protestan nusantara hindu nusantara budha nusantara ntapi kalo yang mau pake embel ya silah sa,0.0,13
215512,215512,aku selalu buat putus terus hati aku terus cakap tu kadang mcm bodo tah lah,1.0,13
215513,215513,dekalarasi pilkada aman anti hoax warga janganasem jabon,0.0,13
215514,215514,user mampus lu kunyuk,1.0,13
215515,215515,trs temenku liat aku ssan story si istri tadi si istri curhat habishabisan ngatai si suami bajing ngemention akun si suami,1.0,13
215516,215516,user mata sipit sama bibir bentuk hati uhuy,0.0,13
